# eslint-seatbelt temporarily allowed errors
# docs: https://github.com/justjake/eslint-seatbelt#readme

"../../src/components/AddressSearch/isCurrentTargetInsideContainer.ts"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/AmountTextInput.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/AnchorForAttachmentsOnly/index.tsx"	"no-restricted-syntax"	1
"../../src/components/AnchorForCommentsOnly/index.tsx"	"no-restricted-syntax"	1
"../../src/components/AnimatedFlatListWithCellRenderer.tsx"	"@typescript-eslint/no-deprecated/Animated.createAnimatedComponent"	1
"../../src/components/AnimatedFlatListWithCellRenderer.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/AnimatedFlatListWithCellRenderer.tsx"	"react-hooks/refs"	2
"../../src/components/AnimatedSubmitButton/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/AnimatedSubmitButton/index.tsx"	"react-hooks/refs"	6
"../../src/components/AnimatedSubmitButton/index.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/AttachmentPicker/index.native.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/AttachmentPicker/index.native.tsx"	"react-hooks/refs"	1
"../../src/components/AttachmentPicker/index.tsx"	"react-hooks/refs"	1
"../../src/components/AttachmentPreview.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/Attachments/AttachmentCarousel/AttachmentCarouselView/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/Attachments/AttachmentCarousel/AttachmentCarouselView/index.tsx"	"react-hooks/refs"	3
"../../src/components/Attachments/AttachmentCarousel/Pager/index.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/Attachments/AttachmentCarousel/index.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/components/Attachments/AttachmentCarousel/useCarouselArrows.ts"	"no-restricted-syntax"	1
"../../src/components/Attachments/AttachmentView/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	4
"../../src/components/AutoCompleteSuggestions/AutoCompleteSuggestionsPortal/TransparentOverlay/TransparentOverlay.tsx"	"no-restricted-syntax"	1
"../../src/components/AutoCompleteSuggestions/AutoCompleteSuggestionsPortal/TransparentOverlay/TransparentOverlay.tsx"	"react-hooks/refs"	1
"../../src/components/AutoCompleteSuggestions/index.tsx"	"react-hooks/set-state-in-effect"	1
